control/mA	<Ewe>/V	
2.0000000E-002	1.1413873E+000
2.0000000E-002	1.1414775E+000
2.0000000E-002	1.1415907E+000
2.0000000E-002	1.1417021E+000
2.0000000E-002	1.1418009E+000
2.0000000E-002	1.1419212E+000
2.0000000E-002	1.1420466E+000
2.0000000E-002	1.1421601E+000
2.0000000E-002	1.1422521E+000
2.0000000E-002	1.1423748E+000
2.0000000E-002	1.1425017E+000
2.0000000E-002	1.1426427E+000
2.0000000E-002	1.1427383E+000
2.0000000E-002	1.1428388E+000
2.0000000E-002	1.1429404E+000
2.0000000E-002	1.1430422E+000
2.0000000E-002	1.1431509E+000
2.0000000E-002	1.1432446E+000
2.0000000E-002	1.1433406E+000
2.0000000E-002	1.1433394E+000
2.0000000E-002	1.1434572E+000
2.0000000E-002	1.1435688E+000
2.0000000E-002	1.1436838E+000
2.0000000E-002	1.1437957E+000
2.0000000E-002	1.1439259E+000
2.0000000E-002	1.1440442E+000
2.0000000E-002	1.1441677E+000
2.0000000E-002	1.1442629E+000
2.0000000E-002	1.1443468E+000
2.0000000E-002	1.1444710E+000
2.0000000E-002	1.1445692E+000
2.0000000E-002	1.1446666E+000
2.0000000E-002	1.1447786E+000
2.0000000E-002	1.1448965E+000
2.0000000E-002	1.1450090E+000
2.0000000E-002	1.1451101E+000
2.0000000E-002	1.1452073E+000
2.0000000E-002	1.1453331E+000
2.0000000E-002	1.1454270E+000
2.0000000E-002	1.1455746E+000
2.0000000E-002	1.1456947E+000
2.0000000E-002	1.1457866E+000
2.0000000E-002	1.1459284E+000
2.0000000E-002	1.1460022E+000
2.0000000E-002	1.1461090E+000
2.0000000E-002	1.1462146E+000
2.0000000E-002	1.1463327E+000
2.0000000E-002	1.1464404E+000
2.0000000E-002	1.1465474E+000
2.0000000E-002	1.1466594E+000
2.0000000E-002	1.1467667E+000
2.0000000E-002	1.1468669E+000
2.0000000E-002	1.1469723E+000
2.0000000E-002	1.1470672E+000
2.0000000E-002	1.1471857E+000
2.0000000E-002	1.1472964E+000
2.0000000E-002	1.1474060E+000
2.0000000E-002	1.1474906E+000
2.0000000E-002	1.1476080E+000
2.0000000E-002	1.1477177E+000
2.0000000E-002	1.1478170E+000
2.0000000E-002	1.1479074E+000
2.0000000E-002	1.1480160E+000
2.0000000E-002	1.1481167E+000
2.0000000E-002	1.1482668E+000
2.0000000E-002	1.1483519E+000
2.0000000E-002	1.1484234E+000
2.0000000E-002	1.1485357E+000
2.0000000E-002	1.1486509E+000
2.0000000E-002	1.1486286E+000
0.0000000E+000	2.4010845E-001
0.0000000E+000	-8.2861835E-001
0.0000000E+000	-1.7470737E+000
0.0000000E+000	-1.8970406E+000
0.0000000E+000	-1.8997350E+000
0.0000000E+000	-1.9073530E+000
0.0000000E+000	-1.9029456E+000
0.0000000E+000	-1.9018484E+000
0.0000000E+000	-1.8954470E+000
0.0000000E+000	-1.8960952E+000
0.0000000E+000	-1.9072000E+000
0.0000000E+000	-1.9185964E+000
0.0000000E+000	-1.9140302E+000
0.0000000E+000	-1.9017528E+000
0.0000000E+000	-1.8833642E+000
0.0000000E+000	-1.8813499E+000
0.0000000E+000	-1.8822632E+000
0.0000000E+000	-1.8846709E+000
0.0000000E+000	-1.8751636E+000
0.0000000E+000	-1.8719242E+000
0.0000000E+000	-1.8797983E+000
0.0000000E+000	-1.8743997E+000
0.0000000E+000	-1.8694875E+000
0.0000000E+000	-1.8736149E+000
0.0000000E+000	-1.8804889E+000
0.0000000E+000	-1.8842131E+000
0.0000000E+000	-1.8889267E+000
0.0000000E+000	-1.8955858E+000
0.0000000E+000	-1.8876880E+000
0.0000000E+000	-1.8933227E+000
0.0000000E+000	-1.8934325E+000
0.0000000E+000	-1.8922371E+000
0.0000000E+000	-1.9041679E+000
0.0000000E+000	-1.9126179E+000
0.0000000E+000	-1.9162308E+000
0.0000000E+000	-1.9260606E+000
0.0000000E+000	-1.9103597E+000
0.0000000E+000	-1.9094108E+000
0.0000000E+000	-1.9055568E+000
0.0000000E+000	-1.9087421E+000
0.0000000E+000	-1.9015812E+000
0.0000000E+000	-1.9060521E+000
0.0000000E+000	-1.8933811E+000
0.0000000E+000	-1.8920338E+000
0.0000000E+000	-1.8887262E+000
0.0000000E+000	-1.8880454E+000
0.0000000E+000	-1.8835365E+000
0.0000000E+000	-1.8707458E+000
0.0000000E+000	-1.8786144E+000
0.0000000E+000	-1.8856723E+000
0.0000000E+000	-1.8886272E+000
2.0000000E-002	-1.6065523E-001
2.0000000E-002	2.5022418E+000
0.0000000E+000	1.0985253E-001
0.0000000E+000	-8.3233380E-001
0.0000000E+000	-1.6910577E+000
0.0000000E+000	-1.9430330E+000
0.0000000E+000	-2.0367639E+000
0.0000000E+000	-2.0945654E+000
0.0000000E+000	-2.1067047E+000
0.0000000E+000	-2.1085124E+000
0.0000000E+000	-2.1061299E+000
0.0000000E+000	-2.1050251E+000
0.0000000E+000	-2.1220841E+000
0.0000000E+000	-2.1161995E+000
0.0000000E+000	-2.1054125E+000
0.0000000E+000	-2.0885122E+000
0.0000000E+000	-2.0929193E+000
0.0000000E+000	-2.0944924E+000
0.0000000E+000	-2.0896368E+000
0.0000000E+000	-2.1021388E+000
0.0000000E+000	-2.0851712E+000
0.0000000E+000	-2.0722399E+000
0.0000000E+000	-2.0659604E+000
0.0000000E+000	-2.0705750E+000
0.0000000E+000	-2.0972300E+000
0.0000000E+000	-2.0857747E+000
0.0000000E+000	-2.0769429E+000
0.0000000E+000	-2.0754702E+000
0.0000000E+000	-2.0694895E+000
0.0000000E+000	-2.0569344E+000
0.0000000E+000	-2.0473773E+000
0.0000000E+000	-2.0435865E+000
0.0000000E+000	-2.0512323E+000
0.0000000E+000	-2.0550992E+000
0.0000000E+000	-2.0546203E+000
0.0000000E+000	-2.0471137E+000
0.0000000E+000	-2.0362933E+000
0.0000000E+000	-2.0491459E+000
0.0000000E+000	-2.0514472E+000
0.0000000E+000	-2.0667222E+000
0.0000000E+000	-2.0729349E+000
0.0000000E+000	-2.0837126E+000
0.0000000E+000	-2.0916536E+000
0.0000000E+000	-2.0778964E+000
0.0000000E+000	-2.0670209E+000
0.0000000E+000	-2.0746510E+000
0.0000000E+000	-2.0846643E+000
0.0000000E+000	-2.0648732E+000
0.0000000E+000	-2.0560608E+000
0.0000000E+000	-2.0561521E+000
0.0000000E+000	-2.0522780E+000
0.0000000E+000	-2.0427351E+000
0.0000000E+000	-2.0435379E+000
2.0000000E-002	-2.2290766E-001
2.0000000E-002	2.5022418E+000
0.0000000E+000	6.4584947E-001
0.0000000E+000	6.4580852E-001
0.0000000E+000	6.4563853E-001
0.0000000E+000	6.4546216E-001
0.0000000E+000	6.4531094E-001
0.0000000E+000	6.4516187E-001
0.0000000E+000	6.4500356E-001
0.0000000E+000	6.4483815E-001
0.0000000E+000	6.4466840E-001
0.0000000E+000	6.4451069E-001
0.0000000E+000	6.4435130E-001
0.0000000E+000	6.4419866E-001
0.0000000E+000	6.4405346E-001
0.0000000E+000	6.4389837E-001
0.0000000E+000	6.4373660E-001
0.0000000E+000	6.4361060E-001
0.0000000E+000	6.4347458E-001
0.0000000E+000	6.4335090E-001
0.0000000E+000	6.4320129E-001
0.0000000E+000	6.4306295E-001
0.0000000E+000	6.4295042E-001
0.0000000E+000	6.4282846E-001
0.0000000E+000	6.4270216E-001
0.0000000E+000	6.4257181E-001
0.0000000E+000	6.4246780E-001
0.0000000E+000	6.4235067E-001
0.0000000E+000	6.4223325E-001
0.0000000E+000	6.4212698E-001
0.0000000E+000	6.4201438E-001
0.0000000E+000	6.4190060E-001
0.0000000E+000	6.4179152E-001
0.0000000E+000	6.4167750E-001
0.0000000E+000	6.4158326E-001
0.0000000E+000	6.4146376E-001
0.0000000E+000	6.4137030E-001
0.0000000E+000	6.4127821E-001
0.0000000E+000	6.4118296E-001
0.0000000E+000	6.4108878E-001
0.0000000E+000	6.4098316E-001
0.0000000E+000	6.4089441E-001
0.0000000E+000	6.4079773E-001
0.0000000E+000	6.4071953E-001
0.0000000E+000	6.4062691E-001
0.0000000E+000	6.4053905E-001
0.0000000E+000	6.4045340E-001
0.0000000E+000	6.4036596E-001
0.0000000E+000	6.4028043E-001
0.0000000E+000	6.4020741E-001
0.0000000E+000	6.4012718E-001
0.0000000E+000	6.4003283E-001
0.0000000E+000	6.3994908E-001
2.0000000E-002	6.4961940E-001
2.0000000E-002	6.5172380E-001
2.0000000E-002	6.5337682E-001
2.0000000E-002	6.5484786E-001
2.0000000E-002	6.5620410E-001
2.0000000E-002	6.5745026E-001
2.0000000E-002	6.5862209E-001
2.0000000E-002	6.5973097E-001
2.0000000E-002	6.6079533E-001
2.0000000E-002	6.6178834E-001
2.0000000E-002	6.6273808E-001
2.0000000E-002	6.6364098E-001
2.0000000E-002	6.6454297E-001
2.0000000E-002	6.6537553E-001
2.0000000E-002	6.6619301E-001
2.0000000E-002	6.6699839E-001
2.0000000E-002	6.6776264E-001
2.0000000E-002	6.6851217E-001
2.0000000E-002	6.6923577E-001
2.0000000E-002	6.6992038E-001
2.0000000E-002	6.7062443E-001
2.0000000E-002	6.7129916E-001
2.0000000E-002	6.7195427E-001
2.0000000E-002	6.7260826E-001
2.0000000E-002	6.7322057E-001
2.0000000E-002	6.7383087E-001
2.0000000E-002	6.7444569E-001
2.0000000E-002	6.7501712E-001
2.0000000E-002	6.7559761E-001
2.0000000E-002	6.7616755E-001
2.0000000E-002	6.7671382E-001
2.0000000E-002	6.7726898E-001
2.0000000E-002	6.7779189E-001
2.0000000E-002	6.7833877E-001
2.0000000E-002	6.7884225E-001
2.0000000E-002	6.7936295E-001
2.0000000E-002	6.7985737E-001
2.0000000E-002	6.8035132E-001
2.0000000E-002	6.8085581E-001
2.0000000E-002	6.8132579E-001
2.0000000E-002	6.8181652E-001
2.0000000E-002	6.8228424E-001
2.0000000E-002	6.8276095E-001
2.0000000E-002	6.8322086E-001
2.0000000E-002	6.8367755E-001
2.0000000E-002	6.8411291E-001
2.0000000E-002	6.8456388E-001
2.0000000E-002	6.8501770E-001
2.0000000E-002	6.8544126E-001
2.0000000E-002	6.8587142E-001
2.0000000E-002	6.8591911E-001
2.0000000E-002	6.8630272E-001
2.0000000E-002	6.8672317E-001
2.0000000E-002	6.8713456E-001
2.0000000E-002	6.8755096E-001
2.0000000E-002	6.8796110E-001
2.0000000E-002	6.8837762E-001
2.0000000E-002	6.8875486E-001
2.0000000E-002	6.8915468E-001
2.0000000E-002	6.8954647E-001
2.0000000E-002	6.8994606E-001
2.0000000E-002	6.9033301E-001
2.0000000E-002	6.9071776E-001
2.0000000E-002	6.9111174E-001
2.0000000E-002	6.9148850E-001
2.0000000E-002	6.9185311E-001
2.0000000E-002	6.9222403E-001
2.0000000E-002	6.9258428E-001
2.0000000E-002	6.9295275E-001
2.0000000E-002	6.9332302E-001
2.0000000E-002	6.9370604E-001
2.0000000E-002	6.9405925E-001
2.0000000E-002	6.9443512E-001
2.0000000E-002	6.9477117E-001
2.0000000E-002	6.9512832E-001
2.0000000E-002	6.9548720E-001
2.0000000E-002	6.9584352E-001
2.0000000E-002	6.9618136E-001
2.0000000E-002	6.9653594E-001
2.0000000E-002	6.9688159E-001
2.0000000E-002	6.9723243E-001
2.0000000E-002	6.9757032E-001
2.0000000E-002	6.9791484E-001
2.0000000E-002	6.9824058E-001
2.0000000E-002	6.9856501E-001
2.0000000E-002	6.9889504E-001
2.0000000E-002	6.9922584E-001
2.0000000E-002	6.9954461E-001
2.0000000E-002	6.9986987E-001
2.0000000E-002	7.0020908E-001
2.0000000E-002	7.0050955E-001
2.0000000E-002	7.0085013E-001
2.0000000E-002	7.0118278E-001
2.0000000E-002	7.0149767E-001
2.0000000E-002	7.0181036E-001
2.0000000E-002	7.0212579E-001
2.0000000E-002	7.0244640E-001
2.0000000E-002	7.0277977E-001
2.0000000E-002	7.0307684E-001
2.0000000E-002	7.0339286E-001
2.0000000E-002	7.0370841E-001
2.0000000E-002	7.0378762E-001
2.0000000E-002	7.0402241E-001
2.0000000E-002	7.0431125E-001
2.0000000E-002	7.0464498E-001
2.0000000E-002	7.0494628E-001
2.0000000E-002	7.0524681E-001
2.0000000E-002	7.0553321E-001
2.0000000E-002	7.0584136E-001
2.0000000E-002	7.0615655E-001
2.0000000E-002	7.0646703E-001
2.0000000E-002	7.0674878E-001
2.0000000E-002	7.0704657E-001
2.0000000E-002	7.0736533E-001
2.0000000E-002	7.0764440E-001
2.0000000E-002	7.0794630E-001
2.0000000E-002	7.0825124E-001
2.0000000E-002	7.0853359E-001
2.0000000E-002	7.0882934E-001
2.0000000E-002	7.0912236E-001
2.0000000E-002	7.0941240E-001
2.0000000E-002	7.0972311E-001
2.0000000E-002	7.1000862E-001
2.0000000E-002	7.1028811E-001
2.0000000E-002	7.1059030E-001
2.0000000E-002	7.1087801E-001
2.0000000E-002	7.1116620E-001
2.0000000E-002	7.1143955E-001
2.0000000E-002	7.1173692E-001
2.0000000E-002	7.1201694E-001
2.0000000E-002	7.1229285E-001
2.0000000E-002	7.1257883E-001
2.0000000E-002	7.1287441E-001
2.0000000E-002	7.1313810E-001
2.0000000E-002	7.1340925E-001
2.0000000E-002	7.1368927E-001
2.0000000E-002	7.1396989E-001
2.0000000E-002	7.1424353E-001
2.0000000E-002	7.1452028E-001
2.0000000E-002	7.1480310E-001
2.0000000E-002	7.1508014E-001
2.0000000E-002	7.1535385E-001
2.0000000E-002	7.1564090E-001
2.0000000E-002	7.1591455E-001
2.0000000E-002	7.1617573E-001
2.0000000E-002	7.1644735E-001
2.0000000E-002	7.1671420E-001
2.0000000E-002	7.1698672E-001
2.0000000E-002	7.1726269E-001
2.0000000E-002	7.1753824E-001
2.0000000E-002	7.1779466E-001
2.0000000E-002	7.1805125E-001
2.0000000E-002	7.1825802E-001
2.0000000E-002	7.1832168E-001
2.0000000E-002	7.1860111E-001
2.0000000E-002	7.1887386E-001
2.0000000E-002	7.1914834E-001
2.0000000E-002	7.1939963E-001
2.0000000E-002	7.1967441E-001
2.0000000E-002	7.1994978E-001
2.0000000E-002	7.2020888E-001
2.0000000E-002	7.2047234E-001
2.0000000E-002	7.2073907E-001
2.0000000E-002	7.2101140E-001
2.0000000E-002	7.2128016E-001
2.0000000E-002	7.2152638E-001
2.0000000E-002	7.2180498E-001
2.0000000E-002	7.2207022E-001
2.0000000E-002	7.2232151E-001
2.0000000E-002	7.2258461E-001
2.0000000E-002	7.2284800E-001
2.0000000E-002	7.2310454E-001
2.0000000E-002	7.2336638E-001
2.0000000E-002	7.2362638E-001
2.0000000E-002	7.2387868E-001
2.0000000E-002	7.2415626E-001
2.0000000E-002	7.2440350E-001
2.0000000E-002	7.2466040E-001
2.0000000E-002	7.2491866E-001
2.0000000E-002	7.2516710E-001
2.0000000E-002	7.2542781E-001
2.0000000E-002	7.2566593E-001
2.0000000E-002	7.2592211E-001
2.0000000E-002	7.2616237E-001
2.0000000E-002	7.2642291E-001
2.0000000E-002	7.2668856E-001
2.0000000E-002	7.2693592E-001
2.0000000E-002	7.2720772E-001
2.0000000E-002	7.2744000E-001
2.0000000E-002	7.2769076E-001
2.0000000E-002	7.2794229E-001
2.0000000E-002	7.2818846E-001
2.0000000E-002	7.2844076E-001
2.0000000E-002	7.2870749E-001
2.0000000E-002	7.2895873E-001
2.0000000E-002	7.2920543E-001
2.0000000E-002	7.2945887E-001
2.0000000E-002	7.2970778E-001
2.0000000E-002	7.2995180E-001
2.0000000E-002	7.3020881E-001
2.0000000E-002	7.3046005E-001
2.0000000E-002	7.3069912E-001
2.0000000E-002	7.3093826E-001
2.0000000E-002	7.3081940E-001
2.0000000E-002	7.3117864E-001
2.0000000E-002	7.3143601E-001
2.0000000E-002	7.3169553E-001
2.0000000E-002	7.3193002E-001
2.0000000E-002	7.3216957E-001
2.0000000E-002	7.3241836E-001
2.0000000E-002	7.3266846E-001
2.0000000E-002	7.3290920E-001
2.0000000E-002	7.3314679E-001
2.0000000E-002	7.3339939E-001
2.0000000E-002	7.3364747E-001
2.0000000E-002	7.3390734E-001
2.0000000E-002	7.3414266E-001
2.0000000E-002	7.3438513E-001
2.0000000E-002	7.3463339E-001
2.0000000E-002	7.3488301E-001
2.0000000E-002	7.3512268E-001
2.0000000E-002	7.3536354E-001
2.0000000E-002	7.3560786E-001
2.0000000E-002	7.3583925E-001
2.0000000E-002	7.3608851E-001
2.0000000E-002	7.3632884E-001
2.0000000E-002	7.3656249E-001
2.0000000E-002	7.3680544E-001
2.0000000E-002	7.3704851E-001
2.0000000E-002	7.3728818E-001
2.0000000E-002	7.3752034E-001
2.0000000E-002	7.3777491E-001
2.0000000E-002	7.3799580E-001
2.0000000E-002	7.3822802E-001
2.0000000E-002	7.3847586E-001
2.0000000E-002	7.3870486E-001
2.0000000E-002	7.3895323E-001
2.0000000E-002	7.3918211E-001
2.0000000E-002	7.3942745E-001
2.0000000E-002	7.3968786E-001
2.0000000E-002	7.3991054E-001
2.0000000E-002	7.4014479E-001
2.0000000E-002	7.4037975E-001
2.0000000E-002	7.4062043E-001
2.0000000E-002	7.4086028E-001
2.0000000E-002	7.4109173E-001
2.0000000E-002	7.4132484E-001
2.0000000E-002	7.4157637E-001
2.0000000E-002	7.4181831E-001
2.0000000E-002	7.4204415E-001
2.0000000E-002	7.4227232E-001
2.0000000E-002	7.4252099E-001
2.0000000E-002	7.4274677E-001
2.0000000E-002	7.4297374E-001
2.0000000E-002	7.4303716E-001
2.0000000E-002	7.4321383E-001
2.0000000E-002	7.4345005E-001
2.0000000E-002	7.4368376E-001
2.0000000E-002	7.4391848E-001
2.0000000E-002	7.4416089E-001
2.0000000E-002	7.4440020E-001
2.0000000E-002	7.4462879E-001
2.0000000E-002	7.4486303E-001
2.0000000E-002	7.4510330E-001
2.0000000E-002	7.4532688E-001
2.0000000E-002	7.4556351E-001
2.0000000E-002	7.4580967E-001
2.0000000E-002	7.4603045E-001
2.0000000E-002	7.4626935E-001
2.0000000E-002	7.4649292E-001
2.0000000E-002	7.4671417E-001
2.0000000E-002	7.4695462E-001
2.0000000E-002	7.4718124E-001
2.0000000E-002	7.4740350E-001
2.0000000E-002	7.4762410E-001
2.0000000E-002	7.4786687E-001
2.0000000E-002	7.4808949E-001
2.0000000E-002	7.4831957E-001
2.0000000E-002	7.4855375E-001
2.0000000E-002	7.4878359E-001
2.0000000E-002	7.4902606E-001
2.0000000E-002	7.4925852E-001
2.0000000E-002	7.4947256E-001
2.0000000E-002	7.4970335E-001
2.0000000E-002	7.4994576E-001
2.0000000E-002	7.5015861E-001
2.0000000E-002	7.5038075E-001
2.0000000E-002	7.5060821E-001
2.0000000E-002	7.5083345E-001
2.0000000E-002	7.5106776E-001
2.0000000E-002	7.5129503E-001
2.0000000E-002	7.5153387E-001
2.0000000E-002	7.5174379E-001
2.0000000E-002	7.5198150E-001
2.0000000E-002	7.5220567E-001
2.0000000E-002	7.5244075E-001
2.0000000E-002	7.5266534E-001
2.0000000E-002	7.5287503E-001
2.0000000E-002	7.5309277E-001
2.0000000E-002	7.5331831E-001
2.0000000E-002	7.5354934E-001
2.0000000E-002	7.5378907E-001
2.0000000E-002	7.5400525E-001
2.0000000E-002	7.5423461E-001
2.0000000E-002	7.5447726E-001
2.0000000E-002	7.5445312E-001
2.0000000E-002	7.5470126E-001
2.0000000E-002	7.5492364E-001
2.0000000E-002	7.5514334E-001
2.0000000E-002	7.5537348E-001
2.0000000E-002	7.5560641E-001
2.0000000E-002	7.5582755E-001
2.0000000E-002	7.5605178E-001
2.0000000E-002	7.5628275E-001
2.0000000E-002	7.5649536E-001
2.0000000E-002	7.5671506E-001
2.0000000E-002	7.5693822E-001
2.0000000E-002	7.5714713E-001
2.0000000E-002	7.5738078E-001
2.0000000E-002	7.5761700E-001
2.0000000E-002	7.5782442E-001
2.0000000E-002	7.5803971E-001
2.0000000E-002	7.5828183E-001
2.0000000E-002	7.5851578E-001
2.0000000E-002	7.5871831E-001
2.0000000E-002	7.5893933E-001
2.0000000E-002	7.5915051E-001
2.0000000E-002	7.5937974E-001
2.0000000E-002	7.5960511E-001
2.0000000E-002	7.5980669E-001
2.0000000E-002	7.6004076E-001
2.0000000E-002	7.6024932E-001
2.0000000E-002	7.6046950E-001
2.0000000E-002	7.6069140E-001
2.0000000E-002	7.6088727E-001
2.0000000E-002	7.6113296E-001
2.0000000E-002	7.6134205E-001
2.0000000E-002	7.6155841E-001
2.0000000E-002	7.6177841E-001
2.0000000E-002	7.6198834E-001
2.0000000E-002	7.6221609E-001
2.0000000E-002	7.6243716E-001
2.0000000E-002	7.6266271E-001
2.0000000E-002	7.6287776E-001
2.0000000E-002	7.6309842E-001
2.0000000E-002	7.6332551E-001
2.0000000E-002	7.6354349E-001
2.0000000E-002	7.6376784E-001
2.0000000E-002	7.6399505E-001
2.0000000E-002	7.6421469E-001
2.0000000E-002	7.6443607E-001
2.0000000E-002	7.6464152E-001
2.0000000E-002	7.6485276E-001
2.0000000E-002	7.6508164E-001
2.0000000E-002	7.6529139E-001
2.0000000E-002	7.6550043E-001
2.0000000E-002	7.6560181E-001
2.0000000E-002	7.6571739E-001
2.0000000E-002	7.6593167E-001
2.0000000E-002	7.6615995E-001
2.0000000E-002	7.6636869E-001
2.0000000E-002	7.6657325E-001
2.0000000E-002	7.6677912E-001
2.0000000E-002	7.6700431E-001
2.0000000E-002	7.6721239E-001
2.0000000E-002	7.6744002E-001
2.0000000E-002	7.6766181E-001
2.0000000E-002	7.6787996E-001
2.0000000E-002	7.6809430E-001
2.0000000E-002	7.6832163E-001
2.0000000E-002	7.6852864E-001
2.0000000E-002	7.6873410E-001
2.0000000E-002	7.6894027E-001
2.0000000E-002	7.6917136E-001
2.0000000E-002	7.6939386E-001
2.0000000E-002	7.6960933E-001
2.0000000E-002	7.6980674E-001
2.0000000E-002	7.7002543E-001
2.0000000E-002	7.7024311E-001
2.0000000E-002	7.7048075E-001
2.0000000E-002	7.7068466E-001
2.0000000E-002	7.7091640E-001
2.0000000E-002	7.7111685E-001
2.0000000E-002	7.7134687E-001
2.0000000E-002	7.7155703E-001
2.0000000E-002	7.7176899E-001
2.0000000E-002	7.7198231E-001
2.0000000E-002	7.7220660E-001
2.0000000E-002	7.7240437E-001
2.0000000E-002	7.7261609E-001
2.0000000E-002	7.7284944E-001
2.0000000E-002	7.7307272E-001
2.0000000E-002	7.7328646E-001
2.0000000E-002	7.7349138E-001
2.0000000E-002	7.7373201E-001
2.0000000E-002	7.7394503E-001
2.0000000E-002	7.7416730E-001
2.0000000E-002	7.7438086E-001
2.0000000E-002	7.7459544E-001
2.0000000E-002	7.7480733E-001
2.0000000E-002	7.7503794E-001
2.0000000E-002	7.7524370E-001
2.0000000E-002	7.7545220E-001
2.0000000E-002	7.7567416E-001
2.0000000E-002	7.7588689E-001
2.0000000E-002	7.7610296E-001
2.0000000E-002	7.7631718E-001
2.0000000E-002	7.7608240E-001
2.0000000E-002	7.7652550E-001
2.0000000E-002	7.7673995E-001
2.0000000E-002	7.7694118E-001
2.0000000E-002	7.7716172E-001
2.0000000E-002	7.7736789E-001
2.0000000E-002	7.7757943E-001
2.0000000E-002	7.7779609E-001
2.0000000E-002	7.7799243E-001
2.0000000E-002	7.7820766E-001
2.0000000E-002	7.7842903E-001
2.0000000E-002	7.7864832E-001
2.0000000E-002	7.7886724E-001
2.0000000E-002	7.7908659E-001
2.0000000E-002	7.7930355E-001
2.0000000E-002	7.7951664E-001
2.0000000E-002	7.7971894E-001
2.0000000E-002	7.7994221E-001
2.0000000E-002	7.8016418E-001
2.0000000E-002	7.8036267E-001
2.0000000E-002	7.8057873E-001
2.0000000E-002	7.8079486E-001
2.0000000E-002	7.8099686E-001
2.0000000E-002	7.8122759E-001
2.0000000E-002	7.8142291E-001
2.0000000E-002	7.8162211E-001
2.0000000E-002	7.8184968E-001
2.0000000E-002	7.8204775E-001
2.0000000E-002	7.8226846E-001
2.0000000E-002	7.8247851E-001
2.0000000E-002	7.8269070E-001
2.0000000E-002	7.8288168E-001
2.0000000E-002	7.8311294E-001
2.0000000E-002	7.8330272E-001
2.0000000E-002	7.8351772E-001
2.0000000E-002	7.8372127E-001
2.0000000E-002	7.8392369E-001
2.0000000E-002	7.8412801E-001
2.0000000E-002	7.8434891E-001
2.0000000E-002	7.8456748E-001
2.0000000E-002	7.8476971E-001
2.0000000E-002	7.8497648E-001
2.0000000E-002	7.8519678E-001
2.0000000E-002	7.8540760E-001
2.0000000E-002	7.8560418E-001
2.0000000E-002	7.8581297E-001
2.0000000E-002	7.8602499E-001
2.0000000E-002	7.8623241E-001
2.0000000E-002	7.8642035E-001
2.0000000E-002	7.8663820E-001
2.0000000E-002	7.8685844E-001
2.0000000E-002	7.8690654E-001
2.0000000E-002	7.8705955E-001
2.0000000E-002	7.8725958E-001
2.0000000E-002	7.8749132E-001
2.0000000E-002	7.8769767E-001
2.0000000E-002	7.8790486E-001
2.0000000E-002	7.8812677E-001
2.0000000E-002	7.8832263E-001
2.0000000E-002	7.8851759E-001
2.0000000E-002	7.8871608E-001
2.0000000E-002	7.8893977E-001
2.0000000E-002	7.8915405E-001
2.0000000E-002	7.8935611E-001
2.0000000E-002	7.8956389E-001
2.0000000E-002	7.8978610E-001
2.0000000E-002	7.8999174E-001
2.0000000E-002	7.9020703E-001
2.0000000E-002	7.9040754E-001
2.0000000E-002	7.9060924E-001
2.0000000E-002	7.9083037E-001
2.0000000E-002	7.9102135E-001
2.0000000E-002	7.9122680E-001
2.0000000E-002	7.9142058E-001
2.0000000E-002	7.9164016E-001
2.0000000E-002	7.9184520E-001
2.0000000E-002	7.9205513E-001
2.0000000E-002	7.9226917E-001
2.0000000E-002	7.9247212E-001
2.0000000E-002	7.9267865E-001
2.0000000E-002	7.9290456E-001
2.0000000E-002	7.9309219E-001
2.0000000E-002	7.9330492E-001
2.0000000E-002	7.9350466E-001
2.0000000E-002	7.9372418E-001
2.0000000E-002	7.9391742E-001
2.0000000E-002	7.9412007E-001
2.0000000E-002	7.9432702E-001
2.0000000E-002	7.9453784E-001
2.0000000E-002	7.9475713E-001
2.0000000E-002	7.9495621E-001
2.0000000E-002	7.9514402E-001
2.0000000E-002	7.9535604E-001
2.0000000E-002	7.9557121E-001
2.0000000E-002	7.9576063E-001
2.0000000E-002	7.9597402E-001
2.0000000E-002	7.9617167E-001
2.0000000E-002	7.9636782E-001
2.0000000E-002	7.9655790E-001
2.0000000E-002	7.9677135E-001
2.0000000E-002	7.9697782E-001
2.0000000E-002	7.9719496E-001
2.0000000E-002	7.9727256E-001
2.0000000E-002	7.9739368E-001
2.0000000E-002	7.9759061E-001
2.0000000E-002	7.9781055E-001
2.0000000E-002	7.9799807E-001
2.0000000E-002	7.9821503E-001
2.0000000E-002	7.9839683E-001
2.0000000E-002	7.9860836E-001
2.0000000E-002	7.9880583E-001
2.0000000E-002	7.9902011E-001
2.0000000E-002	7.9920709E-001
2.0000000E-002	7.9941636E-001
2.0000000E-002	7.9962462E-001
2.0000000E-002	7.9983217E-001
2.0000000E-002	8.0003369E-001
2.0000000E-002	8.0022919E-001
2.0000000E-002	8.0044115E-001
2.0000000E-002	8.0064660E-001
2.0000000E-002	8.0083400E-001
2.0000000E-002	8.0103052E-001
2.0000000E-002	8.0123246E-001
2.0000000E-002	8.0142719E-001
2.0000000E-002	8.0162346E-001
2.0000000E-002	8.0182177E-001
2.0000000E-002	8.0202991E-001
2.0000000E-002	8.0224359E-001
2.0000000E-002	8.0244869E-001
2.0000000E-002	8.0266064E-001
2.0000000E-002	8.0285609E-001
2.0000000E-002	8.0305982E-001
2.0000000E-002	8.0326968E-001
2.0000000E-002	8.0346632E-001
2.0000000E-002	8.0366987E-001
2.0000000E-002	8.0388522E-001
2.0000000E-002	8.0408025E-001
